address,USDC.e,USDT.e,DAI.e,MIM,WETH.e,AnyETH,WBTC.e,renBTC,USDC.e LP,USDT.e LP,DAI.e LP,MIM LP,WETH.e LP,AnyETH LP,WBTC.e LP,renBTC LP
0xD4dc7c7AD587E86D7e99649977B51101f85F97BB,4877.661744,4329.127156,2642.95957161188869558,55.952935629123045198,0.309874816578976851,0.689717470409527444,0.03699616,0.06298636,1565.814055,4759.872401,544.602812284457403676,3721.566960448407717782,0.0,0.0,0.0,0.0
0x49e7F98B3468Bbb8Aa2Fe80282cB6aCa3904C84C,256.671776,3647.612848,255.853052859154260222,2055.859109538864053705,0.509924202698786487,0.489868860284905858,0.03,0.06998766,6819.401655,1228.963567,5531.693004289001840688,0.0,0.0,0.0,0.0,0.0
0x47cF50b47c956AbF687912B3b377b40d111864f4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19990.465534369475363012,0.599987276693085064,0.399999052165990555,0.05999985,0.03999913
0x541c54941bBB237594bbDecE66619952c2EdB228,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x96B85D3Eb19D4a64Ee05dA12eE9a395457a5f1bD,3689.786889,2909.093937,7610.754709033301224137,1119.528429065109869116,0.199926366750637125,0.7997457526411482,0.0,0.0999756,809.894573,89.697477,2879.641547186944550812,879.60879620972851278,0.0,0.0,0.0,0.0
0x20cb97EbC067bEfc988C5E2FBB198cd9E2c40c93,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x249A73411daaF312bb85929179eca27460DfD7ee,0.0,0.0,19857.687309045932695515,0.0,0.0,0.0,0.0,0.09997552,0.0,0.0,0.0,0.0,0.0,0.999701611215913123,0.0,0.0
0x775E730390C1F23e31152c8C1E964eD6515dA83A,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xF824CbBbfd20DbF586423Fa52923aD5E51716a21,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaf2500A7500D4Fe1237f685Ac22769c03756b220,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4c9dBcCf2d089adCA283b628489816c9Acf810c4,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x28b70156ac20092a961c04AcEEAd0De2e57AEd89,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xC5AdBAEf21Fd50C74De85c2ccDa0bF7203297F66,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x81B53ED68aB9970d25820add55EaFD4A7816413a,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x988236e5A0a27c62124D131c2B8De67189532100,4991.933445,9993.916495,4987.98046122334354285,0.0,0.999372404083859334,0.0,0.0,0.09997642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xFADFE7eBA161FA93E3C40E78d8f6C070339c0bF3,0.0,0.0,0.0,0.0,0.999375195978527019,0.0,0.09993642,0.0,5799.158608,6249.651581,4799.235285767836568543,3149.789385079408465198,0.0,0.0,0.0,0.0
0x5b7f18C219088bC67f454c15Cc294705DF05C4d1,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6b040AC1fB889273653e2BA9a4ba6D3443707391,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x08Fe5b82cBbE43b70385575F39F7B170F7AcCBDE,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x31E69DBD391C66D8764BD915DB8c1D0DD9B2D359,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x2597D10AE6358b9D67B0037eD011783fd9738506,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x52Cf17C1dA9eec8A28832c48A84B5F560EF1D8ff,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe1Bf7f1de9296a956aD56c607DAA58258eB9330e,5998.102903,5234.095983,3998.870440369379609068,2000.004368635991539216,0.0,0.019994802708581491,0.0,0.0,0.0,0.0,0.0,2759.932067084667657968,0.0,0.979708268957391915,0.0,0.09997207
0x7CE4d8B5510DB25E1A165a451B8d173892A41505,579.992245,1999.977786,15372.147062473989363127,2020.025607725745192608,0.999532108699071106,0.0,0.0,0.09997847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xC017F54957fD1F9a1510B8133aFBf57c8dFaDF1e,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x798C991e9738F0A80bC4dE531000a798fcF46f08,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf0E443a808621Dd2E4A054B2fa9b7b4ebf7faD9f,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe9bCa6F04Bf3281D2195ce6eF82DA086D20dC744,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3B021D9B15542e1450b31826498fC5ae973E517C,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc1C163CF82c7b9f00d4aC4e94B8d4dDd5E670003,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1054BdD0647531710529cE39f0645e9e97ae35aA,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8EDa50A0AB7f82e8907710c3CbA92AC3c5c777E7,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x571a6F75C62267Eb88BdC9BaF7D875269A5EdB0F,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xa2b1Bee8f911E2b5094e87Ba24C59Ef9adfB84Cb,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x410BC34dEc3D3b8A2a0bb6167D4CF9240F1ce925,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xDA24aA83ef7c1DaAad3e40c8De2e4737908BF636,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x96cD8CFd81Bd94dcCD03B43af3a7E3aFF053Ce1D,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3b86578533BE876D5274b6e1a0d809153C46Ee72,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xB9EE5B7A759018d01DCcF97c90D59c43204aD879,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe9fC8D24063e4fC60863E59CF7d355A9f446Df9A,749.694926,1000.0,1249.799794945113307356,2999.918205709217141594,0.601996110574876661,0.397990357216717767,0.06899644,0.031,4999.366614,4999.880528,3999.516486862818888639,0.0,0.0,0.0,0.0,0.0
0x9b5ae8750d5a02568b60b5895d6f727bd61cc488,0.0,0.0,0.0,0.0,0.0,0.998631972514134563,0.09985567,0.0,19392.867882,499.999638,0.0,0.0,0.0,0.0,0.0,0.0
0x10090B2Ba12206264a82a18fBfeA6e6e3D4e0852,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x86813Ac69D86Bc1aA7E18765bFB6c8250FE098F9,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x74ABda93b21f016A8C3673538797853ac8F92ae8,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x796a87C3CdCF7294B5A5F921E7951b918f7F4ECd,3999.940208,1500.347205,1995.523352571596642057,4997.691948622799980906,0.6,0.4,0.06,0.04,0.0,3499.909259,3999.509678883252784983,0.0,0.0,0.0,0.0,0.0
0xB8410c4b10Cb3ec99ecA5521Bf0189cFd171fE5e,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xeA718dF698A8622187A2920BE599396c93f76667,2999.618795,5999.600278,6399.038759474866833713,2599.789416337862657316,0.0,0.4,0.06,0.04,0.0,999.9719,999.875640847905058171,0.0,0.599975744942950247,0.0,0.0,0.0
0x5D1b7D7Aa75c64DeD70f089bD95322BDDeC72BA7,0.0,0.0,0.0,0.0,0.0,0.998941714761207734,0.04997966,0.04997641,15967.443647,3995.164952,0.0,0.0,0.0,0.0,0.0,0.0
0x60825e899D0b49398AD73fa59B95B2B7BB889709,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1c705a67f952a67d878392edbe37f52ED71b4c39,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xB1e4c7329e352AFC00E1f22c229403D22BD56A62,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xAdfD576DDD60BB0D730DEd731099F37514dEb35F,4900.0,6999.600124,5000.0,3000.0,0.6,0.4,0.06,0.04,99.986876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xaeA3D80E982F9A341266d5562e43fc71CA17F76E,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xE1B829bD4DfCc4f9DB2e532481E39Dd5D49b82BC,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x39B753c81C54f7bCEDAf03FF5512Ad4239179585,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x913A12883e39fCD36B7fb1D583Aa30d48976Af2d,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xCf4e75c9CCFfBc6dB98d43256a4D3721C7d09B2b,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x80A41e88355dAf6fdd90aC76d45761Ba1F277605,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xC8eE6F074786928374dce78391c2Ba5039F2f288,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xB598B04397e2569c2Cc53E574773FdCd5F1d86Fa,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcFaed39B4fC0e05162aB82D081766f0C9bAaE1AA,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x792c68eFa4F64c3289D96020e5a2ad5A2d0fEcCa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8996.049432,5998.676389,4998.981543890653316795,0.0,0.599938695093717978,0.399945019611027921,0.05999357,0.03999475
0xC0Ab41736E08901aFd169C3486053a43E8A65339,0.0,0.0,0.0,0.0,0.999850144162926465,0.0,0.09998372,0.0,19989.250034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xcdF36E96587306B38ee0E49f530124510F9186DF,0.0,997.187576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3999.503798953158108429,14994.601027644862059731,0.599963976977530582,0.399987348986239101,0.0599975,0.03999872
0x058BD624386C5D8B31EF7ac0E6F5B8ecc543a1aD,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x22F6E173EE638eAC5Ef235A750990e049b9Cc62A,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe234d12cf319d0a459cF1016d2Ab825BFE4FBFcc,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x4748d452cFDBf9e08Fa41a80AC6ABf2AFB3D7376,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x1652249a355568c02fe2Eeb949da86BC7fb6C326,86.730183,6197.597875,1644.560719030307158972,1363.038427171201005394,0.1,0.899784185865380746,0.0999841,0.0,0.0,1199.96633,4999.378251695196671774,4499.894622843027392406,0.0,0.0,0.0,0.0
0x34e9978df3467C01432d5445d4bdEB312CBd5B9A,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xc40ED4BE2729853f167DE848fBF54ec0900A7EB9,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0C34eBF011f25F6b886738d8B5566e8B634fFFa1,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x317CB915f3293974A0E021b22b31a3056f07d57b,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x74Eec14061B5AF562c9564024C939E3E0c873ADD,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x403f211Ec9BF0270888e8879d53597820B5cF438,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x15c85B2223610445F95BFfC68803e9A0958F956D,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x41e853e6EaC28490d712acAFd4888e79e541f977,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3e1939e4BbBDAc9737ea68EAaC1791ee9E03aA82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19381.595653,0.0,599.378443071151338299,0.0,0.999826449264527314,0.0,0.0,0.09995029
0x72E2c2B3Aa9f54A9759942d47E860F2332bb35c7,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xDc9019F1D4D504C1F7778Ffc132D3b18bB2698F1,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x19DFbdbC66A694b7f8874f67EC998cd992ffb614,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x65EF3B6604b9aaBaC2f9b70e5Ba7B260DB265b07,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x23a018f8ffbb9538d3D269a76E210023e7b69Aee,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8C1F7CCc8DC86802A565CCF4BdFAe8A86883a854,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x8127494d11632e0c573bFb4Fe15a2C0Efc690586,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x9f6f24D6085b6D1F75fBB363089159da7dFF276A,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x748A8Cc5dc62B0E023768D37A9caDDCF5A58D990,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x044e9AB3155A2059f4FCAfC41cBC540Cd0c63722,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x643C4560c6D6DfeFDe6c5541a0E70B2572f12dc9,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xE23C5C33857Db798a87eBc50142C43e39B6Edf34,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xDe235F124d8EADF0dEE7B3aF4eD6Ac2Ddb877468,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0987220E68cAa3923CAB63cFe9B27F0f97607387,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf5b6021b16f2a9456E72f21243029F89DA635c25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8197.784788,9048.607375,2749.666170092149273863,0.0,0.999824773409857234,0.0,0.09998136,0.0
0xB71b2eCc3DAa289452d6ff3b34Ef2F5643337505,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd94E611c3b095fC23ce0404ED3a772937171cbeE,0.0,0.0,0.0,0.0,0.998584311175075362,0.0,0.0,0.09978379,4995.555316,5999.861195,5999.12934879499024575,2999.955255693212863564,0.0,0.0,0.0,0.0
0xC6406a0Edc65Aa4021c859852841eB9c874d7c9d,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5D341BD863F82Fc66A0aD40f03213fC4270ED00A,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x608564E9a4fac4B4736ECff963b0B73Ef5D3C3C0,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x75852E9f99224E231bB3Cf1906947A4113cA04c1,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x54D6F46a30b662BAF483fFc00dDB0731478B3A85,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xB3CD6bf9Df08555DD5dA6FDDbD5902913e73DE05,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xce7169D0CA5E734e799aE5b57d6FC287E2A57d4c,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x3B0F627E5051c40Cf2787C9cd954E40a3d44E753,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x614099A468bC83492F53b404E241492FD3b92525,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xDAAcCd910030b8611f4a0b9Ed7AA82C5259a77bD,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5c14c517991C2bd72c3495eFeD8C9AEfDbd8b8e1,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7E9DC2D3D3B19be012A0eD0aD7852d8C3bd1a033,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xD0798d8AcdB95A3f980A39bf908F5Ebc015304Bd,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x17a6b7FC4d460a9533B38D4e91955702e6323998,0.0,500.001208,0.0,1598.762847579228243823,0.69996269429977573,0.3,0.045,0.05499398,5299.21269,5299.757546,4999.281386108279862088,2300.623877649411980762,0.0,0.0,0.0,0.0
0x4cC1A6Ea4f5a554213976C9a72D32A8f7CE6D965,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xd5f83f63eF6Fb7d5D68A005aCf61068402d0C6AD,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6Ab114A5b4969d02f1BA31754dE0b92e015510Cf,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x84537E1F1ae3EF5d44195C62C4F4Af8a5D8b048B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19982.116646,0.0,0.0,0.999805087885277754,0.0,0.0999826,0.0
0x1Fab8a8454A130a84E1dDdAD14f91c298262518E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09984036,0.0,3098.590352,0.0,16893.223815793876008439,0.0,0.999503052876984906,0.0,0.0
0xcd0b67a61E5e8F4616c19e421e929813B6D947df,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x53C0ccf437CC58F7b713c0950c77C67Ad0B967ee,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x5Eb1b26610D5e26D3ba66EeBAf08F77339528e1d,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xD1A44d059B5E4a195721EF0a73C3A5ae8cDFE758,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7da93a09adb654755eC8af731B06D74f565A4a5E,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x62AEB1d46D4cbb804Ae14ae3098C2A7E0578Be94,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x22C7Aa67d50B54Dba767F8bd033DF11dE1eb0859,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xFb7D327dE8b2B37053F92c869A7b71282F48d781,2546.66918,1618.039104,0.0,0.0,0.999377949113742413,0.0,0.06998466,0.02998752,3240.854137,7370.995741,5204.768611874801484407,0.0,0.0,0.0,0.0,0.0
0x168a27c3e4F3cE3719363DeeC1874A597D314A0A,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xe88e581895d47e34e0e49BbD36faC8b9D0C0527D,5999.882788,5999.884341,4999.902875846837506475,2973.706404506915386304,0.0,0.999735757085067253,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x85144925c10dFAf89cb3E6bc045d06b6FF77125C,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xDE4F9D6ca1834Aa04d430cF3b7a444DaEeeaB908,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x6073C3A1C92518313e74a76E3fa955ADa495F80d,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0A32d14FFc9b68baC1F7f356D9166C49d7A120D8,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xfD17007A17e43b074dfa1D6FEbc19E573bC125d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19991.655276,0.0,0.0,0.0,0.999338180107792109,0.0,0.0,0.09997218
0x007824EBA599d45a9c038aA2f1B64807699a6eA2,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x71C8AeBC492e6022FEa302E5a9dF2d2fdDa64bb6,5000.0,6000.0,4000.0,2000.0,0.6,0.4,0.06,0.04,999.868696,0.0,999.874382496322804487,999.974403421336582241,0.0,0.0,0.0,0.0
0xaeD76c11881bf6031FF6FAE2bA8DEc6f9C3aD88D,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0xF6888b1C0Bf746f54dba65d9C6E986322dD4D0dB,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7Ef79b6E5f9e15d886EAC582dcdA48A9c8372F5a,6000.0,6000.0,5000.0,3000.0,0.6,0.4,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
